,07/29/23 00:00:00,07/29/23 00:15:00,07/29/23 00:30:00,07/29/23 00:45:00,07/29/23 01:00:00,07/29/23 01:15:00,07/29/23 01:30:00,07/29/23 01:45:00,07/29/23 02:00:00,07/29/23 02:15:00,07/29/23 02:30:00,07/29/23 02:45:00,07/29/23 03:00:00,07/29/23 03:15:00,07/29/23 03:30:00,07/29/23 03:45:00,07/29/23 04:00:00,07/29/23 04:15:00,07/29/23 04:30:00,07/29/23 04:45:00,07/29/23 05:00:00,07/29/23 05:15:00,07/29/23 05:30:00,07/29/23 05:45:00,07/29/23 06:00:00,07/29/23 06:15:00,07/29/23 06:30:00,07/29/23 06:45:00,07/29/23 07:00:00,07/29/23 07:15:00,07/29/23 07:30:00,07/29/23 07:45:00,07/29/23 08:00:00,07/29/23 08:15:00,07/29/23 08:30:00,07/29/23 08:45:00,07/29/23 09:00:00,07/29/23 09:15:00,07/29/23 09:30:00,07/29/23 09:45:00,07/29/23 10:00:00,07/29/23 10:15:00,07/29/23 10:30:00,07/29/23 10:45:00,07/29/23 11:00:00,07/29/23 11:15:00,07/29/23 11:30:00,07/29/23 11:45:00,07/29/23 12:00:00,07/29/23 12:15:00,07/29/23 12:30:00,07/29/23 12:45:00,07/29/23 13:00:00,07/29/23 13:15:00,07/29/23 13:30:00,07/29/23 13:45:00,07/29/23 14:00:00,07/29/23 14:15:00,07/29/23 14:30:00,07/29/23 14:45:00,07/29/23 15:00:00,07/29/23 15:15:00,07/29/23 15:30:00,07/29/23 15:45:00,07/29/23 16:00:00,07/29/23 16:15:00,07/29/23 16:30:00,07/29/23 16:32:00,07/29/23 16:45:00,07/29/23 17:00:00,07/29/23 17:15:00,07/29/23 17:30:00,07/29/23 17:45:00,07/29/23 18:00:00,07/29/23 18:15:00,07/29/23 18:30:00,07/29/23 18:45:00,07/29/23 19:00:00,07/29/23 19:15:00,07/29/23 19:30:00,07/29/23 19:45:00,07/29/23 20:00:00,07/29/23 20:15:00,07/29/23 20:30:00,07/29/23 20:45:00,07/29/23 21:00:00,07/29/23 21:15:00,07/29/23 21:30:00,07/29/23 21:45:00,07/29/23 22:00:00,07/29/23 22:15:00,07/29/23 22:30:00,07/29/23 22:45:00,07/29/23 23:00:00,07/29/23 23:15:00,07/29/23 23:30:00,07/29/23 23:45:00,07/30/23 00:00:00
mean_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11417875814719265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10729609555229708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10729609555229708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_env_ch4,0.0,0.10492623284449071,0.0,0.0,0.0,0.0,0.14085950613555032,0.10709026195411701,0.11348589774490926,0.09812037750520898,0.0,0.1025970339514987,0.0,0.0,0.0,0.0,0.0,0.0,0.10188207941169586,0.0,0.0,0.0,0.0,0.11296231406591078,0.14762808257864868,0.11060819812928072,0.0,0.0,0.08754642289730574,0.11714836234384977,0.0,0.15246608461863692,0.0,0.13495272805788633,0.11122986809401295,0.0,0.11174480873935727,0.15531216121822106,0.11368863841699335,0.0,0.11344203838303112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14404903253240856,0.0,0.0,0.09458980388124028,0.0,0.1196802748039919,0.12361076362580384,0.0,0.18532765440706306,0.0,0.18363554271125473,0.20815661724315884,0.306304150382075,0.35458525099338706,0.439854905315644,0.5423142472125031,0.4567150325887706,0.310848445586807,0.4107726792550344,0.4276275334048445,0.34421729997492817,0.3677472090250951,0.2707701855899703,0.2592039603299896,0.22076077603889166,0.2415329918642962,0.20799046425294726,0.22713850288414816,0.17352447272696891,0.17207037768169373,0.18138185933753945,0.1467357860592428,0.15387534426531357,0.16022713314984904,0.24124518280000157,0.15366399629183514,0.1506687644585836,0.19628234343029227,0.14536776143900024,0.10553095309980567,0.13216656163509974,0.1452138518474379,0.11553921847936827,0.15258215429746722,0.11765482223600855,0.11451236894473879,0.0,0.0,0.0,0.0
mean_env_ch4,0.0,0.10492623284449071,0.0,0.0,0.0,0.0,0.1295752516077634,0.10709026195411701,0.11348589774490926,0.09812037750520898,0.0,0.1025970339514987,0.0,0.0,0.0,0.0,0.0,0.0,0.10188207941169586,0.0,0.0,0.0,0.0,0.10309820738197663,0.1367594599359369,0.11060819812928072,0.0,0.0,0.08754642289730574,0.11714836234384977,0.0,0.11949223488180993,0.0,0.13495272805788633,0.11122986809401295,0.0,0.11174480873935727,0.15531216121822106,0.11368863841699335,0.0,0.11344203838303112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14404903253240856,0.0,0.0,0.09458980388124028,0.0,0.11528122274691104,0.11311887774334893,0.0,0.15523801476509513,0.0,0.1641296522167878,0.17839637734299305,0.26402715809884447,0.28134646505109223,0.34098183644368274,0.40212515642043317,0.3373420464462265,0.2706973960893488,0.3442798779341933,0.3248049842301308,0.2877495448311891,0.259533710993099,0.21669148656432172,0.22810995957902858,0.18666391082200873,0.20341034599530913,0.17643964190192796,0.17428330699072764,0.14885999022085766,0.15332186789271834,0.16737543829865414,0.13464196194822722,0.15277004924056153,0.14401753764550224,0.17727670648702024,0.14510912255034594,0.126929291735147,0.16902628179331466,0.12673675055428335,0.10553095309980567,0.13216656163509974,0.14393013666572962,0.11118583203623071,0.15258215429746722,0.11765482223600855,0.10232540705420956,0.0,0.0,0.0,0.0
median_env_ch4,0.0,0.10492623284449071,0.0,0.0,0.0,0.0,0.13933602531222303,0.10709026195411701,0.11348589774490926,0.09812037750520898,0.0,0.1025970339514987,0.0,0.0,0.0,0.0,0.0,0.0,0.10188207941169586,0.0,0.0,0.0,0.0,0.09973895382856877,0.1367594599359369,0.11060819812928072,0.0,0.0,0.08754642289730574,0.11714836234384977,0.0,0.1065613237116737,0.0,0.13495272805788633,0.11122986809401295,0.0,0.11174480873935727,0.15531216121822106,0.11368863841699335,0.0,0.11344203838303112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14404903253240856,0.0,0.0,0.09458980388124028,0.0,0.11331801505810189,0.1157166541807167,0.0,0.15330921010467352,0.0,0.17912892803912964,0.16664618544888649,0.26860062221036707,0.2829593764075052,0.3476198483658903,0.3965957762957487,0.3355038787915036,0.2735663368483061,0.34420892506985934,0.31700170915887416,0.2838611464443395,0.2549068866901446,0.21346167995081333,0.22973404736619488,0.19101628698207515,0.19509443656894243,0.17204964659274832,0.18096531400193633,0.14237514586217934,0.1640112562585807,0.1742694725664709,0.13275277064145594,0.15277004924056153,0.14401753764550224,0.16768874839764958,0.14343856514075223,0.126929291735147,0.182594766911058,0.13804550506163227,0.10553095309980567,0.13216656163509974,0.14393013666572962,0.11118583203623071,0.15258215429746722,0.11765482223600855,0.10232540705420956,0.0,0.0,0.0,0.0
max_env_ch3,0.3389559758493726,0.41970493137796283,0.529289574626161,0.3251627451000574,0.5238408164028329,0.6070389748765056,0.5634380245422013,0.42836104781646805,0.46449302463940084,0.3924815100208359,0.397580000748775,0.4681555727245368,0.3498319652154921,0.42838125456344484,0.4500591617985603,0.2705126481911913,0.48165446242754767,0.6336700892319057,0.4313918315881195,0.3638925204745978,0.4235107757491995,0.47499424218555175,0.3462367022012861,0.45184925626364314,0.5905123303145947,0.44243279251712286,0.45639887806709484,0.31797807567459907,0.4161784630534507,0.6056115604147876,0.6214977686146094,0.6098643384745477,0.5297187403553546,0.5398109122315453,0.4777220765017887,0.5376347951803733,0.4542141731479865,0.6212486448728842,0.47925840424318394,0.5055287616512854,0.45376815353212446,0.6342803601469037,0.46025107581378444,0.35774629642986727,0.23892727065334798,0.424076337205678,0.3167768809049593,0.4816290153327033,0.5761961301296342,0.3809275753824323,0.38959662982336274,0.44314007396506955,0.3452238453704625,0.4787210992159676,0.5155606985057702,0.6359701074052778,0.7413106176282522,0.5311167162830223,0.7345421708450189,0.8326264689726354,1.2252166015283,1.4183410039735482,1.759419621262576,2.1692569888500124,1.8268601303550824,1.243393782347228,1.6430907170201376,1.710510133619378,1.3768691998997127,1.4709888361003804,1.0830807423598812,1.0368158413199584,0.9022885553487935,0.9661319674571848,0.831961857011789,0.9085540115365927,0.7761286118867328,0.7518325798379988,0.7255274373501578,0.588754575151761,0.6740244682085132,0.7299939404984266,0.9649807312000063,0.9839523899530884,0.7732903479447018,0.7851293737211691,0.6461653755197199,0.7156116253735489,0.528666246540399,0.6357379611490741,0.5121460861929154,0.6103286171898689,0.4719282641344799,0.5140230433831734,0.467148360831397,0.4697895668899537,0.5187077381539076,0.46753400822685454
mean_env_ch3,0.29648388272498577,0.3387469750990775,0.36391364311858837,0.28140647801324803,0.38723813773656574,0.37921960904133273,0.3963114557267041,0.3086036532545415,0.3733772494694889,0.31432140459005664,0.31701752357643237,0.34267329824216936,0.31210520842669315,0.3465461517143084,0.3222155891362977,0.2353180788425755,0.32165576063800644,0.381252158911239,0.321517129935965,0.3026103481843811,0.3336771027286962,0.33613221545015376,0.27788304569246874,0.31300900481936605,0.33523728826169635,0.30124671118251845,0.32485894367381063,0.24676839519833635,0.309488744864687,0.39273596321497756,0.41700836841145017,0.3930210100425215,0.41338509866695555,0.4024344001357767,0.3874076865223906,0.3752812393579175,0.34841055694841094,0.35389102958679186,0.3690056161803419,0.39096301192971095,0.3380848621904193,0.37031575320265164,0.33886286637731344,0.286817356034237,0.20242026838721291,0.3101229457527657,0.2574893910565181,0.30815600157066736,0.3494320164988483,0.3179452027526949,0.30960979128595095,0.3585392601183197,0.23563384907206558,0.31898358504136326,0.38411472254641366,0.45832428938309605,0.480405329950578,0.4305622906176747,0.4922367013474689,0.6185186453632522,0.9853861525422709,1.0747857097202917,1.2404898013879098,1.571018672710864,1.2707841318403128,1.0218415791893016,1.3176009603226038,1.2419100746865612,1.0567972546106301,0.9534608947502415,0.7587008241841883,0.769779525129539,0.6981547041264035,0.6784682106880493,0.5971372002396417,0.5872476491790352,0.5413542475939364,0.49952050972634143,0.5124261997274997,0.45987791865663774,0.4588797080033194,0.5106280663502091,0.5817346411494463,0.5185998290035658,0.5095288997717344,0.523246163623319,0.4632583427347877,0.3966760911751303,0.39938293773166467,0.44226458610972086,0.37431851734423444,0.4005729790980912,0.3670831693087715,0.38259460292530156,0.36001425918903746,0.3731711790361257,0.37597592909411587,0.35841321670656223
median_env_ch3,0.29626577180369346,0.33106254348166547,0.3648970853227294,0.28718594315857127,0.3794596966730717,0.3711041262883513,0.38096313964590633,0.30086841910416556,0.37269263480376197,0.3138572217734754,0.31293658828879267,0.3362907192614736,0.31267428909409267,0.3481004460169059,0.3118945343955706,0.2327515427092709,0.31177875697907514,0.37051230593084283,0.3018827153361776,0.3046712643872764,0.3334681814006131,0.3314515524665881,0.27387676847632975,0.30243801156150374,0.3205042923302723,0.3005414896726429,0.3191025556547949,0.24817338540982825,0.3064874023535396,0.3847528734912179,0.4069743649777783,0.3836644423100977,0.4088946604495662,0.39991671911673676,0.38311649836832706,0.365719152661374,0.34134180140433446,0.34098247775302565,0.3624429511534129,0.3905717113814503,0.32969489756134585,0.3547490192596023,0.33373363009208457,0.2738694871957952,0.19584732852866257,0.30575916250685814,0.2542932376996536,0.30587858147847574,0.34857421251007686,0.3122501436355329,0.3151112839948131,0.36300051857840543,0.22840241614133883,0.3047215680944043,0.3781529423632468,0.4457396431584467,0.4608370324735991,0.42679704847556915,0.48198114454158114,0.6107591245996876,0.9850609574985711,1.0682265069050878,1.2540754559604443,1.5687828571421414,1.2319338549152148,1.0022647320281102,1.2991157736025727,1.239947379297412,1.0327920059566162,0.941909889246745,0.7436851587466877,0.7603933419271411,0.6852730412406436,0.6695501862942093,0.5921061910016396,0.5659658406076872,0.5284596504027005,0.4964912174256927,0.5078627088767171,0.4568816946032372,0.4413692834218132,0.5084458585764526,0.5891891193383407,0.4962554985892714,0.49588356913156195,0.5019486767851654,0.4610874990445718,0.38500094446830446,0.3902971116330018,0.4292053139183577,0.3621080141527369,0.39376343971544714,0.37098865254837843,0.3828699604809427,0.35920730348762175,0.3700438860878936,0.36952352752790996,0.3584100101629333
max_env_ch2,1.3558239033974904,1.6788197255118513,2.117158298504644,1.3006509804002295,2.0953632656113315,2.4281558995060224,2.253752098168805,1.7134441912658722,1.8579720985576034,1.5699260400833437,1.5903200029951,1.8726222908981471,1.3993278608619684,1.7135250182537793,1.8002366471942413,1.159831136808693,1.9266178497101907,2.534680356927623,1.725567326352478,1.4555700818983912,1.694043102996798,1.899976968742207,1.3849468088051444,1.8073970250545726,2.362049321258379,1.7697311700684915,1.8255955122683794,1.2719123026983963,1.6647138522138027,2.4224462416591503,2.4859910744584375,2.4394573538981907,2.1188749614214184,2.1592436489261813,1.9108883060071549,2.150539180721493,1.816856692591946,2.484994579491537,1.9170336169727358,2.0221150466051414,1.8150726141284979,2.537121440587615,1.8410043032551378,1.430985185719469,0.9557090826133919,1.696305348822712,1.2671075236198373,1.9265160613308132,2.304784520518537,1.5237103015297293,1.558386519293451,1.7725602958602782,1.38089538148185,1.9148843968638705,2.062242794023081,2.5438804296211113,2.965242470513009,2.124466865132089,2.9381686833800758,3.3305058758905415,4.9008664061132,5.673364015894193,7.037678485050304,8.67702795540005,7.30744052142033,4.973575129388912,6.572362868080551,6.842040534477512,5.507476799598851,5.883955344401522,4.332322969439525,4.147263365279834,3.609154221395174,3.864527869828739,3.327847428047156,3.6342160461463706,3.104514447546931,3.007330319351995,2.902109749400631,2.355018300607044,2.696097872834053,2.9199757619937063,3.859922924800025,3.9358095598123537,3.093161391778807,3.1405174948846764,2.5846615020788795,2.8624465014941958,2.114664986161596,2.5429518445962964,2.0485843447716614,2.4413144687594754,1.8877130565379197,2.0560921735326936,1.868593443325588,1.8791582675598149,2.0748309526156303,1.8701360329074181
