,07/29/23 00:00:00,07/29/23 00:15:00,07/29/23 00:30:00,07/29/23 00:45:00,07/29/23 01:00:00,07/29/23 01:15:00,07/29/23 01:30:00,07/29/23 01:45:00,07/29/23 02:00:00,07/29/23 02:15:00,07/29/23 02:30:00,07/29/23 02:45:00,07/29/23 03:00:00,07/29/23 03:15:00,07/29/23 03:30:00,07/29/23 03:45:00,07/29/23 04:00:00,07/29/23 04:15:00,07/29/23 04:30:00,07/29/23 04:45:00,07/29/23 05:00:00,07/29/23 05:15:00,07/29/23 05:30:00,07/29/23 05:45:00,07/29/23 06:00:00,07/29/23 06:15:00,07/29/23 06:30:00,07/29/23 06:45:00,07/29/23 07:00:00,07/29/23 07:15:00,07/29/23 07:30:00,07/29/23 07:45:00,07/29/23 08:00:00,07/29/23 08:15:00,07/29/23 08:30:00,07/29/23 08:45:00,07/29/23 09:00:00,07/29/23 09:15:00,07/29/23 09:30:00,07/29/23 09:45:00,07/29/23 10:00:00,07/29/23 10:15:00,07/29/23 10:30:00,07/29/23 10:45:00,07/29/23 11:00:00,07/29/23 11:15:00,07/29/23 11:30:00,07/29/23 11:45:00,07/29/23 12:00:00,07/29/23 12:15:00,07/29/23 12:30:00,07/29/23 12:45:00,07/29/23 13:00:00,07/29/23 13:15:00,07/29/23 13:30:00,07/29/23 13:45:00,07/29/23 14:00:00,07/29/23 14:15:00,07/29/23 14:30:00,07/29/23 14:45:00,07/29/23 15:00:00,07/29/23 15:15:00,07/29/23 15:30:00,07/29/23 15:45:00,07/29/23 16:00:00,07/29/23 16:15:00,07/29/23 16:30:00,07/29/23 16:32:00,07/29/23 16:45:00,07/29/23 17:00:00,07/29/23 17:15:00,07/29/23 17:30:00,07/29/23 17:45:00,07/29/23 18:00:00,07/29/23 18:15:00,07/29/23 18:30:00,07/29/23 18:45:00,07/29/23 19:00:00,07/29/23 19:15:00,07/29/23 19:30:00,07/29/23 19:45:00,07/29/23 20:00:00,07/29/23 20:15:00,07/29/23 20:30:00,07/29/23 20:45:00,07/29/23 21:00:00,07/29/23 21:15:00,07/29/23 21:30:00,07/29/23 21:45:00,07/29/23 22:00:00,07/29/23 22:15:00,07/29/23 22:30:00,07/29/23 22:45:00,07/29/23 23:00:00,07/29/23 23:15:00,07/29/23 23:30:00,07/29/23 23:45:00,07/30/23 00:00:00
mean_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max_env_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mean_env_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median_env_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max_env_ch4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mean_env_ch4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median_env_ch4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max_env_ch3,0.0,0.10250373631357326,0.0,0.09320141206696776,0.0,0.0,0.12009648466156768,0.11488829008947173,0.09904064482632612,0.10379000852386086,0.0,0.10280222936011373,0.0,0.0,0.0,0.0,0.0,0.0,0.10221938565431864,0.0,0.0,0.0,0.0,0.11416889426858706,0.13587159727596346,0.11732064713463945,0.0,0.09318478161943636,0.09730327822488632,0.10741559037158778,0.0,0.13729731375422438,0.0,0.0,0.10393499086696122,0.0,0.11176009273004096,0.15280277994951705,0.11438150956298875,0.0,0.11645449462372442,0.17040247682868218,0.0,0.12071289041092936,0.0,0.11862533780837205,0.12277190965905294,0.0,0.15295660804620395,0.0,0.0,0.10524919732340282,0.0,0.14565900794009587,0.1378685474561435,0.0,0.13635419766312112,0.1086955946689969,0.12890150769693842,0.0,0.0,0.0,0.0,0.14257591832632513,0.18025233956388412,0.0,0.1539072717586209,0.177182341092559,0.1671439999013686,0.12000382230976227,0.16494408428288107,0.16368174193555574,0.12170909142357682,0.13936460348994179,0.14097371594575422,0.14599677277793496,0.11725785748556147,0.0,0.0,0.11116127812281164,0.11192699541801279,0.09641466685754742,0.11897964814396374,0.18654105854195752,0.10240212399145421,0.0,0.10554683876157069,0.0,0.0,0.09913543255715788,0.0,0.0,0.0,0.07182806972673816,0.0,0.0,0.0,0.0
mean_env_ch3,0.0,0.10250373631357326,0.0,0.09320141206696776,0.0,0.0,0.12009648466156768,0.11488829008947173,0.09904064482632612,0.10379000852386086,0.0,0.10280222936011373,0.0,0.0,0.0,0.0,0.0,0.0,0.10221938565431864,0.0,0.0,0.0,0.0,0.10503486958446558,0.12437652938365891,0.11732064713463945,0.0,0.09318478161943636,0.0913973833421117,0.10741559037158778,0.0,0.11119570727283641,0.0,0.0,0.10393499086696122,0.0,0.11176009273004096,0.15280277994951705,0.11438150956298875,0.0,0.11377782389159798,0.17040247682868218,0.0,0.12071289041092936,0.0,0.11862533780837205,0.11336829370053476,0.0,0.15295660804620395,0.0,0.0,0.10524919732340282,0.0,0.12358753535414432,0.1138507752183023,0.0,0.12023798514043627,0.1086955946689969,0.12805296374464592,0.0,0.0,0.0,0.0,0.14257591832632513,0.16972821830235651,0.0,0.15110444810355353,0.16999991828026606,0.16285833497866578,0.12000382230976227,0.14381890797266159,0.14572782052646324,0.11533660741877479,0.12786727566017503,0.12312274003900565,0.12785115668586636,0.11725785748556147,0.0,0.0,0.11116127812281164,0.1114981214024576,0.09641466685754742,0.11294805909158075,0.18654105854195752,0.10240212399145421,0.0,0.09059920343045172,0.0,0.0,0.09754443059011654,0.0,0.0,0.0,0.07182806972673816,0.0,0.0,0.0,0.0
median_env_ch3,0.0,0.10250373631357326,0.0,0.09320141206696776,0.0,0.0,0.12009648466156768,0.11488829008947173,0.09904064482632612,0.10379000852386086,0.0,0.10280222936011373,0.0,0.0,0.0,0.0,0.0,0.0,0.10221938565431864,0.0,0.0,0.0,0.0,0.10503486958446558,0.12437652938365891,0.11732064713463945,0.0,0.09318478161943636,0.0913973833421117,0.10741559037158778,0.0,0.10021958638317216,0.0,0.0,0.10393499086696122,0.0,0.11176009273004096,0.15280277994951705,0.11438150956298875,0.0,0.11377782389159798,0.17040247682868218,0.0,0.12071289041092936,0.0,0.11862533780837205,0.11375609107929516,0.0,0.15295660804620395,0.0,0.0,0.10524919732340282,0.0,0.1343646204934682,0.11362566449198763,0.0,0.13316733307194448,0.1086955946689969,0.12805296374464592,0.0,0.0,0.0,0.0,0.14257591832632513,0.16972821830235651,0.0,0.15144331501127883,0.16999991828026606,0.16285833497866578,0.12000382230976227,0.14453445391691166,0.15399502477285504,0.1215757464663305,0.13508539516096577,0.11846894396919933,0.1330462930779707,0.11725785748556147,0.0,0.0,0.11116127812281164,0.1114981214024576,0.09641466685754742,0.11190640584213943,0.18654105854195752,0.10240212399145421,0.0,0.09059920343045172,0.0,0.0,0.09754443059011654,0.0,0.0,0.0,0.07182806972673816,0.0,0.0,0.0,0.0
max_env_ch2,0.3822943217973521,0.41376248819574624,0.48762660562832766,0.41163212854310066,0.44843763613053994,0.5458991824734613,0.4803859386462707,0.4595531603578869,0.400915270961662,0.41516003409544344,0.40398825702897573,0.451138560190746,0.3505597393044062,0.3788262644373668,0.44803719257509284,0.3866376086226169,0.48182419188895964,0.48622541929540386,0.4367855507433403,0.40102343887793473,0.41306803715399154,0.4721110211665978,0.3717413968552198,0.45667557707434825,0.5434863891038538,0.4692825885385578,0.41629390389232424,0.39946430011523537,0.4554503064916481,0.5479257907766212,0.5218192456864879,0.5491892550168975,0.4468737387499677,0.4615392030538786,0.44238186198668733,0.499242494000823,0.45014249518969607,0.6112111197980682,0.47429835524149005,0.44612450055941183,0.4658179784948977,0.6816099073147287,0.5063605290508301,0.48285156164371745,0.45309273165759717,0.4745013512334882,0.49108763863621174,0.5710743912950401,0.6118264321848158,0.438514205463564,0.429598565693853,0.48380989982072503,0.5212046113273551,0.5826360317603835,0.551474189824574,0.48861123226908354,0.5454167906524845,0.4347823786759876,0.5156060307877537,0.4283333924316644,0.4594767131874361,0.5249900024322737,0.6288129344405121,0.7446683317118891,0.7210093582555365,0.5880146248191092,0.6798401394748895,0.7422836688772503,0.7294531340446139,0.6892551976882212,0.6597763371315243,0.6547269677422229,0.5514646272819202,0.5935264071481523,0.5638948637830169,0.5839870911117399,0.5262876920322412,0.5398330760165441,0.475049599369112,0.4447356716111246,0.48658709008891055,0.5342219562692221,0.666010963562661,0.7461642341678301,0.5213924174781476,0.5063734824842513,0.4868220986197324,0.5713456135717027,0.4000030790862369,0.43705772517651814,0.40594004437952963,0.4505165108649104,0.37333075601159316,0.39551197069210564,0.37497457913325727,0.3542101886428863,0.38945064720832784,0.3659815312664185
mean_env_ch2,0.3256777562651094,0.34031731790301434,0.33869085471953936,0.3384935265534655,0.339615030337298,0.35039135591430026,0.3557398264583642,0.33901860004163786,0.3309032054471478,0.3388381402574861,0.31493061758261653,0.33966731346167844,0.31568433701386045,0.3243330157224331,0.3242376714927508,0.31994655002204464,0.32503005541626817,0.31696229587949215,0.3268318378080771,0.33454669975305473,0.334950018334577,0.34157969989646075,0.30662504300371207,0.31626621228241814,0.31513309382280835,0.3141585299331914,0.3034085994815885,0.30238601512294205,0.34102912986408235,0.3633215181427124,0.36934579696967157,0.3664534500877665,0.36213701744640964,0.3527950900872079,0.36424063869821,0.3537233410922705,0.35095449359121866,0.3532391386682072,0.3699881105363666,0.3578382842158371,0.35654579498801103,0.39228173066021416,0.3706122212818259,0.3802354624523646,0.36480502708814694,0.3587514968444206,0.39103831916281573,0.3687981380733509,0.37574304125473584,0.3632977962189657,0.34572167460241304,0.3925522452289914,0.3563464359909158,0.37159470661216076,0.41204411407250613,0.36642231433382666,0.37177136775233743,0.34897418397087976,0.3572480221502294,0.3270287197710517,0.37138912252139084,0.41118765256136564,0.46287504017548003,0.5426964437753866,0.504094888395406,0.48576838133120026,0.5386744003475692,0.5601951508904984,0.563828269898078,0.4551550147200548,0.46548771885314844,0.461080649121584,0.431711316714733,0.42546266966045104,0.414550494084037,0.3862289696787238,0.38002963337168183,0.3736718691356517,0.34938100017350454,0.3601880494263873,0.34947633235208186,0.3793684159872855,0.404221113741377,0.3821837050472901,0.35214152766936624,0.3524589742398365,0.3596068086541478,0.32522872076245524,0.3251451510432052,0.31677615299501677,0.3091774028742322,0.3186432694710069,0.3065559660588152,0.3023424526946731,0.3045582528984714,0.2892109388503924,0.2929015927666888,0.304941115695891
median_env_ch2,0.32479532511070625,0.33532381677146506,0.33775362562414396,0.3344642762561433,0.33089721939564154,0.3380744380384919,0.343771805712899,0.3316705572377362,0.3312604536765424,0.33859518666898014,0.3124010826294892,0.33515108540402133,0.31810266834929246,0.3238951953039809,0.30784647037427937,0.31724188714259094,0.31266516785715637,0.30918584761596274,0.3106963463513299,0.34113497473657994,0.32818396233327823,0.326163370573182,0.3027672470566819,0.3040549628715905,0.3044183985285296,0.3044846616990104,0.29948622365941124,0.30127208825527396,0.34196595383734835,0.3544252385265151,0.36575594590465066,0.36079663009400564,0.3626448537682271,0.35281495091335974,0.3619167002943784,0.34142317343893447,0.33851134390028004,0.34615854906213656,0.3598443923924777,0.3561526937127332,0.3474989157460104,0.37982659624372606,0.36085926100603843,0.37620086823689625,0.36433388397086175,0.35278301170547277,0.4011358641358983,0.36150083516201864,0.37090817991334185,0.35866999619083195,0.34953390419247193,0.39433946181017965,0.3508383071322147,0.36229842779325216,0.40259281162643806,0.3626862464653437,0.35891258866823506,0.34872920058129897,0.3467210515575424,0.32335808873012717,0.3665450191346234,0.4057144920605434,0.4649714230772857,0.5369360949790642,0.4893616201472325,0.4773268689678547,0.5301689837137425,0.553321771184058,0.5505822548060086,0.45715641376977945,0.46209503146990466,0.44871768895043446,0.42121268641819365,0.4203366793802765,0.4171032988079332,0.3784074518877347,0.3667940595476172,0.36327697403624964,0.341251786216364,0.35901270370339133,0.33746526871694427,0.3749082793340746,0.40832557824600035,0.3695797020509642,0.33753963633757933,0.3368210940685866,0.3526816113793742,0.3154857063629882,0.3129222051101627,0.3053046372878717,0.30331042651961715,0.31087693817589573,0.30743230790448384,0.2941411291648794,0.30631740613873776,0.2898443131781199,0.28208733052439083,0.3005716931592872
max_env_ch1,1.5291772871894085,1.655049952782985,1.9505064225133106,1.6465285141724026,1.7937505445221598,2.183596729893845,1.9215437545850829,1.8382126414315476,1.603661083846648,1.6606401363817738,1.615953028115903,1.804554240762984,1.4022389572176248,1.515305057749467,1.7921487703003713,1.5465504344904677,1.9272967675558386,1.9449016771816154,1.7471422029733612,1.604093755511739,1.6522721486159662,1.8884440846663912,1.4869655874208791,1.826702308297393,2.1739455564154153,1.8771303541542312,1.665175615569297,1.5978572004609415,1.8218012259665923,2.1917031631064847,2.0872769827459514,2.19675702006759,1.7874949549998709,1.8461568122155143,1.7695274479467493,1.996969976003292,1.8005699807587843,2.4448444791922728,1.8971934209659602,1.7844980022376473,1.8632719139795908,2.726439629258915,2.0254421162033203,1.9314062465748698,1.8123709266303887,1.8980054049339528,1.964350554544847,2.2842975651801605,2.447305728739263,1.754056821854256,1.718394262775412,1.9352395992829001,2.0848184453094203,2.330544127041534,2.205896759298296,1.9544449290763342,2.181667162609938,1.7391295147039505,2.0624241231510148,1.7133335697266576,1.8379068527497444,2.0999600097290947,2.5152517377620485,2.9786733268475563,2.884037433022146,2.3520584992764366,2.719360557899558,2.969134675509001,2.9178125361784555,2.7570207907528848,2.639105348526097,2.6189078709688918,2.205858509127681,2.374105628592609,2.2555794551320676,2.3359483644469594,2.105150768128965,2.1593323040661763,1.900198397476448,1.7789426864444984,1.9463483603556422,2.1368878250768883,2.664043854250644,2.9846569366713203,2.0855696699125903,2.025493929937005,1.9472883944789297,2.2853824542868106,1.6000123163449476,1.7482309007060726,1.6237601775181185,1.8020660434596416,1.4933230240463726,1.5820478827684226,1.499898316533029,1.4168407545715451,1.5578025888333114,1.463926125065674
