,05/01/23 05:00:00,05/01/23 05:15:00,05/01/23 05:30:00,05/01/23 05:45:00,05/01/23 06:00:00,05/01/23 06:15:00,05/01/23 06:30:00,05/01/23 06:45:00,05/01/23 07:00:00,05/01/23 07:15:00,05/01/23 07:30:00,05/01/23 07:45:00,05/01/23 08:00:00,05/01/23 08:15:00,05/01/23 08:30:00,05/01/23 08:45:00,05/01/23 09:00:00,05/01/23 09:15:00,05/01/23 09:30:00,05/01/23 09:45:00,05/01/23 10:00:00,05/01/23 10:15:00,05/01/23 10:30:00,05/01/23 10:45:00,05/01/23 11:00:00,05/01/23 11:15:00,05/01/23 11:30:00,05/01/23 11:45:00,05/01/23 12:00:00,05/01/23 12:15:00,05/01/23 12:30:00,05/01/23 12:45:00,05/01/23 13:00:00,05/01/23 13:15:00,05/01/23 13:30:00,05/01/23 13:45:00,05/01/23 14:00:00,05/01/23 14:15:00,05/01/23 14:30:00,05/01/23 14:45:00,05/01/23 15:00:00,05/01/23 15:15:00,05/01/23 15:30:00,05/01/23 15:45:00,05/01/23 17:00:00,05/01/23 17:15:00,05/01/23 17:30:00,05/01/23 17:45:00,05/01/23 18:00:00,05/01/23 18:15:00,05/01/23 18:30:00,05/01/23 18:45:00,05/01/23 19:00:00,05/01/23 19:15:00,05/01/23 19:30:00,05/01/23 19:45:00,05/01/23 20:00:00,05/01/23 20:15:00,05/01/23 20:30:00,05/01/23 20:45:00,05/01/23 21:00:00,05/01/23 21:15:00,05/01/23 21:30:00,05/01/23 21:45:00,05/01/23 22:00:00,05/01/23 22:15:00,05/01/23 22:30:00,05/01/23 22:45:00,05/01/23 23:00:00,05/01/23 23:15:00,05/01/23 23:30:00,05/01/23 23:45:00,05/02/23 00:00:00,05/02/23 00:15:00,05/02/23 00:30:00,05/02/23 00:45:00,05/02/23 01:00:00,05/02/23 01:15:00,05/02/23 01:30:00,05/02/23 01:45:00,05/02/23 02:00:00,05/02/23 02:15:00,05/02/23 02:30:00,05/02/23 02:45:00,05/02/23 03:00:00,05/02/23 03:15:00,05/02/23 03:30:00,05/02/23 03:45:00,05/02/23 04:00:00,05/02/23 04:15:00,05/02/23 04:30:00,05/02/23 04:45:00,05/02/23 05:00:00,05/02/23 05:15:00,05/02/23 05:30:00,05/02/23 05:45:00,05/02/23 06:00:00,05/02/23 06:15:00,05/02/23 06:30:00,05/02/23 06:45:00,05/02/23 07:00:00,05/02/23 07:15:00,05/02/23 07:30:00,05/02/23 07:45:00,05/02/23 08:00:00,05/02/23 08:15:00,05/02/23 08:30:00,05/02/23 08:45:00,05/02/23 09:00:00,05/02/23 09:15:00,05/02/23 09:30:00,05/02/23 09:45:00,05/02/23 10:00:00,05/02/23 10:15:00,05/02/23 10:30:00,05/02/23 10:45:00,05/02/23 11:00:00,05/02/23 11:15:00,05/02/23 11:30:00,05/02/23 11:45:00,05/02/23 12:00:00,05/02/23 12:15:00,05/02/23 12:30:00,05/02/23 12:45:00,05/02/23 13:00:00,05/02/23 13:15:00,05/02/23 13:30:00,05/02/23 13:45:00,05/02/23 14:00:00,05/02/23 14:15:00,05/02/23 14:30:00,05/02/23 14:45:00,05/02/23 15:00:00,05/02/23 15:15:00,05/02/23 15:30:00,05/02/23 15:45:00,05/02/23 16:00:00,05/02/23 16:15:00,05/02/23 16:30:00,05/02/23 16:45:00,05/02/23 17:00:00,05/02/23 17:15:00,05/02/23 17:30:00,05/02/23 17:45:00,05/02/23 18:00:00,05/02/23 18:15:00,05/02/23 18:30:00,05/02/23 18:45:00,05/02/23 19:00:00,05/02/23 19:15:00,05/02/23 19:30:00,05/02/23 19:45:00,05/02/23 20:00:00
mean_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_env_ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_env_ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_env_ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_env_ch3,0.0,0.11167269927207737,0.0,0.0,0.0,0.0,0.12501278172222102,0.13268005029899954,0.0,0.0,0.0,0.1282594690266374,0.14408411275684063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318029766318898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15376333029632153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17761972018703537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077205688875324,0.2329922273566339,0.26247229122183613,0.23720727703640945,0.24013267799742707,0.21335296871919882,0.22311510100426618,0.21752172643673834,0.0,0.21164462882969992,0.0,0.2165706765909503,0.19664834536913478,0.0,0.20106171891836414,0.19804428835691484,0.23119086933665342,0.2026061891712324,0.20860542372584878,0.20958707709111732,0.23055644403414333,0.21376939573395382,0.21713972461549863,0.0,0.0,0.20215269532476288,0.23869575672335436,0.0,0.0,0.0,0.20356571046793795,0.21119038125341505,0.0,0.18946992980291982,0.2073865294043211,0.20509393732370726,0.2050298683984119,0.1659399446262074,0.19472664835151082,0.21336481587376196,0.21638659652507708,0.18203957304354074,0.0,0.0,0.18370527405677822,0.17300194323945978,0.17531647313234217,0.1951563303402665,0.1952467688714689,0.21011281123257203,0.0,0.0,0.0,0.0,0.19236941508767016,0.0,0.17005551684299783,0.0,0.0,0.0,0.0,0.20692395481320403,0.0,0.21295904078905073,0.19352295786192197,0.22766822068064851,0.0,0.2222675000136506,0.0,0.0,0.0,0.0,0.2083646406474378,0.20139956225398944,0.2386189392760812,0.19255730845498178,0.22604231304403358,0.17678671849642535,0.19600745242213433,0.24641876141905267,0.17900464846435382,0.2571883134575582,0.20347684657542642,0.2556371591697398,0.0,0.22619911903213621,0.0,0.19682307525594292,0.0
mean_env_ch3,0.0,0.11167269927207737,0.0,0.0,0.0,0.0,0.12501278172222102,0.13268005029899954,0.0,0.0,0.0,0.1282594690266374,0.14408411275684063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318029766318898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15376333029632153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17761972018703537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22927924602587302,0.2329922273566339,0.2564810874215532,0.23720727703640945,0.22604972231105158,0.21335296871919882,0.20927509659463267,0.2085980543551973,0.0,0.19919306731687633,0.0,0.19913100288587815,0.19664834536913478,0.0,0.18784593024326005,0.19756179329755544,0.23119086933665342,0.19644608742506564,0.20860542372584878,0.20215022350510836,0.21142880280843118,0.21376939573395382,0.20076828398761482,0.0,0.0,0.1967080911450334,0.22741465233222313,0.0,0.0,0.0,0.20356571046793795,0.18546308634706765,0.0,0.18946992980291982,0.19967812225793896,0.20509393732370726,0.1859982544213975,0.1659399446262074,0.19472664835151082,0.20181938979534583,0.21118689449877762,0.18203957304354074,0.0,0.0,0.18082412206395748,0.17300194323945978,0.17531647313234217,0.19330693179600966,0.1952467688714689,0.21011281123257203,0.0,0.0,0.0,0.0,0.19236941508767016,0.0,0.17005551684299783,0.0,0.0,0.0,0.0,0.19325215873425106,0.0,0.21295904078905073,0.188071713326401,0.22766822068064851,0.0,0.2222675000136506,0.0,0.0,0.0,0.0,0.20772223805689735,0.19059360434225275,0.21359683494504408,0.19255730845498178,0.2150790832106978,0.17678671849642535,0.19600745242213433,0.23048050386999866,0.17900464846435382,0.2571883134575582,0.20347684657542642,0.2153369337719014,0.0,0.22619911903213621,0.0,0.19682307525594292,0.0
median_env_ch3,0.0,0.11167269927207737,0.0,0.0,0.0,0.0,0.12501278172222102,0.13268005029899954,0.0,0.0,0.0,0.1282594690266374,0.14408411275684063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318029766318898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15376333029632153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17761972018703537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22927924602587302,0.2329922273566339,0.2564810874215532,0.23720727703640945,0.22647080010549206,0.21335296871919882,0.20927509659463267,0.2085980543551973,0.0,0.19919306731687633,0.0,0.19913100288587815,0.19664834536913478,0.0,0.18784593024326005,0.19756179329755544,0.23119086933665342,0.19644608742506564,0.20860542372584878,0.20215022350510836,0.21142880280843118,0.21376939573395382,0.2027643489642178,0.0,0.0,0.1967080911450334,0.22741465233222313,0.0,0.0,0.0,0.20356571046793795,0.18546308634706765,0.0,0.18946992980291982,0.19967812225793896,0.20509393732370726,0.1859982544213975,0.1659399446262074,0.19472664835151082,0.20181938979534583,0.21118689449877762,0.18203957304354074,0.0,0.0,0.18082412206395748,0.17300194323945978,0.17531647313234217,0.19330693179600966,0.1952467688714689,0.21011281123257203,0.0,0.0,0.0,0.0,0.19236941508767016,0.0,0.17005551684299783,0.0,0.0,0.0,0.0,0.20427076276240225,0.0,0.21295904078905073,0.188071713326401,0.22766822068064851,0.0,0.2222675000136506,0.0,0.0,0.0,0.0,0.20772223805689735,0.19059360434225275,0.21359683494504408,0.19255730845498178,0.2150790832106978,0.17678671849642535,0.19600745242213433,0.2385576911184914,0.17900464846435382,0.2571883134575582,0.20347684657542642,0.198075333877972,0.0,0.22619911903213621,0.0,0.19682307525594292,0.0
max_env_ch2,0.6875694374822867,0.613992021119019,0.5271982441190047,0.5411615773794792,0.5265773568416618,0.5631160980611204,0.5569812742332517,0.5803429260248424,0.5871838558128442,0.6028242374587826,0.5334437853164423,0.5130378761065496,0.5763364510273625,0.5973145820091436,0.5294231880349806,0.5873968456166362,0.6383121585649632,0.6135019384909176,0.5389170164243524,0.6202191310801162,0.5754350853957723,0.5288105820115333,0.5402899592240603,0.49765792702874634,0.5189996940687047,0.5499615804186414,0.5191953157552925,0.5489969540113628,0.5362779703114687,0.5367508248073488,0.5895532983447197,0.5352946031926784,0.5150252283432722,0.5675825992533471,0.5480896695093606,0.5616613703505753,0.5852447842393841,0.610857815437392,0.5891407124677651,0.6633432234277811,0.6688528103177703,0.6347328225154883,0.6985804019100167,0.653440313565722,0.6309277866317485,0.6453278460713541,0.6453181027455694,0.6722571347647828,0.6871656590350144,0.6962337334762577,0.6933625516471064,0.6815713880739416,0.7104788807481415,0.693109944843697,0.6415872877958756,0.6386735815164413,0.675754600984114,0.6711416176536221,0.6582473550445331,0.7060107506123755,0.7145307393793727,0.7423986221263591,0.7333692778040584,0.6837601114705839,0.9562461815919843,0.9753482227827662,1.0498891648873445,0.9488291081456378,0.9605307119897083,0.963249101432772,1.0002180540244077,0.966810266245351,1.0515961296375702,0.9775597800522091,1.023912402491092,0.9139632690272067,0.8856577646768525,0.9447370919110131,0.9042621219712839,0.8767095866936789,0.9247634773466137,0.9187252731660881,0.9457482103312799,0.9259450571621634,0.9521744093076532,0.9694409762654983,0.8762967640055003,0.9158033397776297,0.9281012858449305,0.9952393151819344,0.9547830268934174,0.8846565509984862,0.9632413053121859,0.9320005666308482,0.8892632347861759,0.8570478370023678,0.8669718401753436,0.8683467208711337,0.8295461176172844,0.820375749294829,0.9059254888703444,0.7723893118757907,0.8798276913069518,0.8534592634950479,0.8732390381725672,0.8518191408405265,0.9201278433113333,0.8510781230794833,0.8390901242122345,0.9069896827514942,0.9193814171736513,0.8465363645442981,0.8620087245401091,0.8580982856047072,0.7944603943817893,0.8435460936182629,0.8845301457371423,0.7866634821322132,0.7956134839763881,0.882602033454048,0.8739605884049393,0.8048880919603016,0.8494943810174634,0.8332239221034002,0.9139498360086378,0.8321481740914701,0.8952654699941948,0.8767616757443079,0.8688074237722356,0.9106728827225941,0.8444826874275434,0.9294588437769147,0.8531111091179423,0.9212730866101426,1.006192352370357,0.9702074706135548,1.0335340945051275,0.9579746403810399,0.9544757571043248,0.9750309318634933,0.9697694500510927,0.9251176242298947,0.9029050196504992,1.007096919184802,0.9853996925555496,1.0629853345380316,0.9307116639381389,1.0225486366789591,0.981763313111931,0.9393319693132376,0.941414636087796,0.9595340668938446,0.9506202172719022
mean_env_ch2,0.5367378919869751,0.4886140378261037,0.457019054183387,0.4540102722330038,0.4568090670598171,0.45251591357307375,0.4665085375658836,0.4627590269109277,0.4916151650036266,0.48362982232332624,0.45928890737429584,0.4369061948393406,0.44615553799560675,0.4572268432549495,0.45161578578118905,0.46539881363089003,0.45460409526402784,0.4796115188798324,0.45821695150774233,0.4507132539076848,0.4812975998231679,0.4558572817953919,0.4601717019282992,0.42926355193295573,0.4383945428450602,0.4607167644984894,0.42903822187499563,0.4379674926130874,0.45485858620629627,0.4711056291463732,0.44867049786157776,0.4383635166403634,0.4437791087093779,0.4775207126776107,0.47684421229346796,0.488927606527725,0.5007470187948585,0.49626369199807324,0.5180735988829784,0.5268259190319385,0.5274134017885338,0.5397595013754112,0.5376596607513533,0.5469493304391329,0.5614736674223137,0.5688130397516129,0.5777816065394631,0.5793453702056525,0.5718837554105891,0.5720415827582844,0.5701436635304963,0.5686478624832239,0.5963379428609377,0.5675184179235836,0.5756457062333641,0.5788966429502962,0.5839382926695814,0.5686677408281176,0.5698020714038082,0.5946910876803516,0.6046370112437882,0.6078765466605133,0.6023429367749763,0.5929237785154775,0.8144085579665092,0.8151177460939647,0.8392076229524945,0.8053636215006993,0.8123335119064986,0.7954656700042783,0.8133622068283086,0.7883107444599006,0.7749240934483002,0.7885822309809826,0.7916729456420784,0.7712151493951167,0.7765434698472774,0.7614018238554597,0.7624840831823918,0.7519592804155468,0.77533301828629,0.7706569718515776,0.7638804914184862,0.7759098466244264,0.7854418194887999,0.7702250560587882,0.7566025911101009,0.7600772656592952,0.7680859920206581,0.767521220429699,0.7638339575251155,0.7511018734886049,0.736617649921499,0.7550180499153488,0.7057381396015054,0.6927580206831988,0.6958096522567394,0.7104907888250634,0.6841152528567112,0.698268234870612,0.7017709745016271,0.6633462843231921,0.7119476816789603,0.7009599588762255,0.700916381891125,0.707557763268243,0.7056877631164763,0.6969792338357383,0.691718085713395,0.7112982163624785,0.7017607055630106,0.6861832760318496,0.7034200471445234,0.6871126931105991,0.6934683862808674,0.6882805186145132,0.7220173095231138,0.6786969886365213,0.6794175715231761,0.6944900277294914,0.6939092960651944,0.6876508770677938,0.6811495046760809,0.6778263572206814,0.6964873423779196,0.7224548495382636,0.7140332791903857,0.7038221629752185,0.7105961597002451,0.7237134330925243,0.7076484733093545,0.7294691352428219,0.728215292609363,0.7377292117352989,0.7901609308026513,0.7953708319335433,0.8118507751140981,0.7854771878463466,0.7926131430142036,0.7979446581447701,0.8051948061718747,0.7880293756497542,0.7545509349628574,0.8091526115789414,0.8088915035097629,0.8111910528759633,0.7827061571965237,0.771497707174487,0.7899135917884615,0.7917423760495704,0.7840965967232296,0.7722216290323946,0.8079458756371216
median_env_ch2,0.5221864863419368,0.49583762299231643,0.4543538998673189,0.4502310672377529,0.4511824567910935,0.4578992927977705,0.4667930182711572,0.451738950203064,0.49209459814908685,0.48082429482921174,0.461126814605888,0.4351516178519106,0.4385411289284648,0.45825546140452084,0.4425884439166192,0.46023629015336154,0.4434916249166315,0.4728998414625211,0.4541185661024022,0.4494053388879428,0.47850634992107083,0.4562106190658411,0.46435662441955594,0.4249510143796585,0.4365168777021885,0.46114837913098683,0.4288537711408945,0.4345481200927788,0.4588315269705353,0.4688219107702546,0.444511630642289,0.4338586981868119,0.4510894547500231,0.4787354912734933,0.4738208875243863,0.49048703087959766,0.5057022937237047,0.4972627242077271,0.509634153494657,0.5218739397200955,0.5240989969430391,0.542149253150104,0.5351582900214789,0.5373794084411866,0.559499715507731,0.570803566851482,0.5747100347288061,0.5783208764800307,0.5691554299771122,0.5745823460461821,0.56480447379194,0.5703396305509406,0.5877407743997314,0.5618884898842668,0.5722488043296889,0.5831791884364262,0.5785314334393582,0.5596935904536321,0.5689796987007054,0.5975592224820266,0.6044054857971488,0.6080087044073164,0.6055394063897578,0.5878656776785967,0.815279207570523,0.8049583037408534,0.8296789600629558,0.7910977556741778,0.8232082390231799,0.7924466596731317,0.8103999100449704,0.7823070164379653,0.7817378056584505,0.7800209529269868,0.7903099368950515,0.7678346598553973,0.7839617504743799,0.7521437194247366,0.7611972031734561,0.7553283170880868,0.7805788355758725,0.7794086045452833,0.7628903430375096,0.7752841219216016,0.7803976282882354,0.7643621434250388,0.7596020590577455,0.7601026878527009,0.7623240013366578,0.7654527537800213,0.7689600773107785,0.7385874787153959,0.7373548558844985,0.7491247910866576,0.7041176936444025,0.6948249549388106,0.6875591762535732,0.7060724005886617,0.6844013488149401,0.7049275039743936,0.6950082599071261,0.6548379903843393,0.7071049757508465,0.6960189223063006,0.6869228638670357,0.7172172925725357,0.6965172465016785,0.6936112009280859,0.6930118122575714,0.70331244127696,0.7005679238082339,0.6851627921901331,0.6989458068329302,0.6821797466632058,0.6987015321225827,0.6782529925646639,0.7224050238344858,0.6784289647717081,0.6774773044774808,0.6877617460423289,0.6840943509779984,0.6925638107416321,0.6796841684979987,0.6750373970635231,0.6918504828519203,0.7252852781138022,0.7107459072737711,0.6945545904189295,0.7100928179898613,0.7265094844637343,0.7052269704925043,0.7253591962108947,0.7322200995872388,0.7263862558701626,0.7980316990393446,0.7901224221023373,0.808077587923701,0.7816219778308084,0.7963944969412564,0.7812914644456277,0.8003764897948902,0.7959221083877982,0.7617665147934407,0.8054358690282611,0.8038921301105484,0.8100197287858606,0.7795946952209813,0.761463300665861,0.7866800996589152,0.7929754123402273,0.7745269741858233,0.7667480074641628,0.7980584476827683
