,07/29/23 00:00:00,07/29/23 00:15:00,07/29/23 00:30:00,07/29/23 00:45:00,07/29/23 01:00:00,07/29/23 01:15:00,07/29/23 01:30:00,07/29/23 01:45:00,07/29/23 02:00:00,07/29/23 02:15:00,07/29/23 02:30:00,07/29/23 02:45:00,07/29/23 03:00:00,07/29/23 03:15:00,07/29/23 03:30:00,07/29/23 03:45:00,07/29/23 04:00:00,07/29/23 04:15:00,07/29/23 04:30:00,07/29/23 04:45:00,07/29/23 05:00:00,07/29/23 05:15:00,07/29/23 05:30:00,07/29/23 05:45:00,07/29/23 06:00:00,07/29/23 06:15:00,07/29/23 06:30:00,07/29/23 06:45:00,07/29/23 07:00:00,07/29/23 07:15:00,07/29/23 07:30:00,07/29/23 07:45:00,07/29/23 08:00:00,07/29/23 08:15:00,07/29/23 08:30:00,07/29/23 08:45:00,07/29/23 09:00:00,07/29/23 09:15:00,07/29/23 09:30:00,07/29/23 09:45:00,07/29/23 10:00:00,07/29/23 10:15:00,07/29/23 10:30:00,07/29/23 10:45:00,07/29/23 11:00:00,07/29/23 11:15:00,07/29/23 11:30:00,07/29/23 11:45:00,07/29/23 12:00:00,07/29/23 12:15:00,07/29/23 12:30:00,07/29/23 12:45:00,07/29/23 13:00:00,07/29/23 13:15:00,07/29/23 13:30:00,07/29/23 13:45:00,07/29/23 14:00:00,07/29/23 14:15:00,07/29/23 14:30:00,07/29/23 14:45:00,07/29/23 15:00:00,07/29/23 15:15:00,07/29/23 15:30:00,07/29/23 15:45:00,07/29/23 16:00:00,07/29/23 16:15:00,07/29/23 16:30:00,07/29/23 16:32:00,07/29/23 16:45:00,07/29/23 17:00:00,07/29/23 17:15:00,07/29/23 17:30:00,07/29/23 17:45:00,07/29/23 18:00:00,07/29/23 18:15:00,07/29/23 18:30:00,07/29/23 18:45:00,07/29/23 19:00:00,07/29/23 19:15:00,07/29/23 19:30:00,07/29/23 19:45:00,07/29/23 20:00:00,07/29/23 20:15:00,07/29/23 20:30:00,07/29/23 20:45:00,07/29/23 21:00:00,07/29/23 21:15:00,07/29/23 21:30:00,07/29/23 21:45:00,07/29/23 22:00:00,07/29/23 22:15:00,07/29/23 22:30:00,07/29/23 22:45:00,07/29/23 23:00:00,07/29/23 23:15:00,07/29/23 23:30:00,07/29/23 23:45:00,07/30/23 00:00:00
mean_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16391956790376414,0.15339136105431783,0.2404616146946281,0.4403562854792251,0.17689357706725867,0.0,0.12105912105089434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15036277573869283,0.15339136105431783,0.19939832219017462,0.33763717546854,0.16656555880401308,0.0,0.12105912105089434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15276581436890735,0.15339136105431783,0.19082922455266882,0.33262329418991865,0.16656555880401308,0.0,0.12105912105089434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_env_ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7028259523323894,0.7029806231930334,0.9618464587785124,1.7614251419169005,0.7075743082690347,0.23823751409706667,0.5562267905018977,0.3815743581701413,0.16858949110883203,0.22845522926305944,0.0,0.10405941379524905,0.07364121360396765,0.08173467013849464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_env_ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5524342471519677,0.5414086007145488,0.6977814597776781,1.2711419077930572,0.49743966035276665,0.20784152793334676,0.4441518661232827,0.2966861009351644,0.1642667629881619,0.20117662720790064,0.0,0.10405941379524905,0.07364121360396765,0.08173467013849464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_env_ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5497116037389913,0.5356547727552445,0.7051720436747537,1.2672650504906393,0.4839504071699139,0.20617425413092874,0.43916981738967276,0.2871292967974289,0.1642667629881619,0.20286902181204358,0.0,0.10405941379524905,0.07364121360396765,0.08173467013849464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_env_ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.10534777391286425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10484316581456414,0.0,0.0,0.0,0.0,0.0,0.0,0.10606034442444856,0.0,0.0,0.08028839477866387,0.0,0.0,0.09707519515756065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734913411519142,0.0,0.17358138540917978,0.12251593546549357,0.19652087572853708,0.5146358406164796,2.8113038093295577,2.811922492772134,3.8473858351140495,7.045700567667602,2.8302972330761387,0.9580667947441431,2.224907162007591,1.5262974326805652,0.7357615752211075,1.1230205680961172,0.39882083819165476,0.442420166237054,0.33366878299641733,0.35911865267622123,0.24198355810119662,0.29818311460243097,0.20127492121470653,0.17929450694867227,0.24255976080314595,0.14151033844468136,0.16080305490108865,0.1691883215973017,0.3029183491349075,0.2843970783512547,0.19505695350655275,0.25830019487451195,0.13767295208253946,0.09378533220620529,0.0,0.19878472250698406,0.10253607444065224,0.15227794587377524,0.0,0.09143844536988294,0.0,0.0,0.0,0.0
mean_env_ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.10534777391286425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10484316581456414,0.0,0.0,0.0,0.0,0.0,0.0,0.10606034442444856,0.0,0.0,0.08028839477866387,0.0,0.0,0.09707519515756065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07111236589635728,0.0,0.14307859087894578,0.12251593546549357,0.16869817234631126,0.3881366082534885,2.2052626433338687,2.153067503671943,2.7911258391107125,5.084567631172229,1.971248197665492,0.7878923736091126,1.762915223343547,1.1483580107237465,0.5687043576333751,0.7404341363734391,0.3004830221303909,0.32295071822294213,0.2683880774332746,0.27525207480449976,0.19750193235653865,0.22299306467100735,0.17468238952229437,0.1599713304689866,0.20378302005230264,0.13232647961332114,0.15619985087504173,0.14211151867383273,0.20590419570938304,0.17615844727563548,0.16507948717256643,0.19909262462436514,0.12278061176176351,0.09378533220620529,0.0,0.18456992843251982,0.09985846381268101,0.15227794587377524,0.0,0.09143844536988294,0.0,0.0,0.0,0.0
median_env_ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.10534777391286425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10484316581456414,0.0,0.0,0.0,0.0,0.0,0.0,0.10606034442444856,0.0,0.0,0.08028839477866387,0.0,0.0,0.09707519515756065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07111236589635728,0.0,0.14085181344023945,0.12251593546549357,0.17413813658482233,0.3859438351197748,2.19583243242488,2.139537519807611,2.820688174699015,5.069060201962557,1.9144445668434198,0.7726038336784964,1.735079617162706,1.1374456845758099,0.5553437886301561,0.7400354755426969,0.2936739344676247,0.32200885359846243,0.26496552734316864,0.2693244048878132,0.1940561917592651,0.22396236812253562,0.17501211943406184,0.1650897087364026,0.20232870314771817,0.12847607420917978,0.1587695453071497,0.1374171114454592,0.1975634356768602,0.1662070689338879,0.16092821362676848,0.1955036347107225,0.13436305453305877,0.09378533220620529,0.0,0.1803570404467957,0.09985846381268101,0.15227794587377524,0.0,0.09143844536988294,0.0,0.0,0.0,0.0
max_env_ch2,0.183444733308076,0.2625647870943865,0.376269346170388,0.1575571564537121,0.4188835612043311,0.42123445704290025,0.421391095651457,0.23863110485363376,0.3516799966584464,0.2155791890377789,0.25636226995563066,0.27718736427018015,0.2224576802826328,0.2923152862963788,0.28431477825013424,0.13812143818920586,0.30575528222704973,0.5148117109127344,0.27717472803590637,0.20823851198187007,0.2621241033918253,0.2995915127491212,0.1953190315423911,0.28979651149509617,0.41937266325825656,0.2605584990030059,0.32122659678241094,0.15752904264950174,0.2365006254247711,0.4232653684069494,0.45773609506627305,0.42424137769779424,0.4178736281394741,0.43158736929441277,0.3338444182853182,0.3856581706834057,0.2859743166010154,0.3883007806302426,0.3013204695341737,0.3446252289314537,0.25893283015921786,0.37888443659937826,0.2400893827319337,0.1773754652025338,0.0,0.21508486832257223,0.14441458809139954,0.18597851771285867,0.31770169393173986,0.19853761627950436,0.2230766518926182,0.26862445865128654,0.15327111361372092,0.2641008162647841,0.30654628910561565,0.5507367835976986,0.6943255416367191,0.49006374186197427,0.7860835029141483,2.0585433624659184,11.24521523731823,11.247689971088535,15.389543340456198,28.182802270670408,11.321188932304555,3.8322671789765725,8.899628648030363,6.105189730722261,2.94304630088443,4.492082272384469,1.595283352766619,1.769680664948216,1.3346751319856693,1.436474610704885,0.9679342324047865,1.1927324584097239,0.9033809420005323,0.7755663183876643,0.9702390432125838,0.5661566371777486,0.6990689803709038,0.7675049459296343,1.21167339653963,1.1375883134050189,0.9485689515096086,1.0332007794980478,0.6197334278635253,0.6439906100428537,0.5092112294118029,0.7951388900279363,0.45707099708875654,0.609111783495101,0.42035434358297813,0.5034939663876404,0.3970201823453232,0.4509160430581312,0.5265489113010624,0.4120794332047238
mean_env_ch2,0.1833081244297181,0.22792903841903597,0.28219479282396104,0.1575571564537121,0.32049198725766087,0.2784532906790503,0.3133410657322514,0.19768381190023748,0.2902958808869959,0.1972013609812343,0.22401828601162327,0.221761235086399,0.2065215823335367,0.2569021284801325,0.21858027826333723,0.12703837640948493,0.22406297337288292,0.3345275166823037,0.2411397176085507,0.18375764993502935,0.21877986756663143,0.23952249877337026,0.1806951810479545,0.2308513247085791,0.25714720015894266,0.19207217047080477,0.24322815586541272,0.1414995089823118,0.19840199719951684,0.28744291504849107,0.3318994658286711,0.28739156777067865,0.3436876467131915,0.33397393734953107,0.28828282588514786,0.2803149626195807,0.2320629632596878,0.24737088194358017,0.25105226231551275,0.28223015295429504,0.211103332228557,0.2555917133072712,0.210648483392812,0.1773754652025338,0.0,0.18063635191270097,0.12591954969418123,0.16455236814076898,0.21968344964656003,0.18463699478530438,0.1835107136375262,0.23232796640138778,0.15327111361372092,0.20114422920557848,0.24464991124508467,0.410466357842594,0.46425756205853214,0.38934037248834263,0.5286726659288671,1.5233115212401256,8.821050573335475,8.612270014687772,11.16450335644285,20.338270524688916,7.884992790661968,3.1515694944364503,7.051660893374188,4.593432042894986,2.2748174305335005,2.9617365454937565,1.1212699379160709,1.231616047260737,1.0307449044352883,1.0072792638129267,0.7011838287855565,0.7751755806737981,0.6315353620514564,0.5229051144132895,0.6759475292372236,0.44453453841126694,0.47793803066328217,0.543623298530104,0.7149662140133368,0.5719074317557639,0.6270167963878449,0.7010344510606146,0.4518697061541164,0.3591465972824837,0.39216213379146503,0.5393562650900005,0.3460171073545079,0.4073514478777907,0.3422585342238723,0.37976876590107755,0.3189194778663098,0.3664218341897008,0.3832646528526686,0.32670135045830895
