,07/29/23 00:00:00,07/29/23 00:15:00,07/29/23 00:30:00,07/29/23 00:45:00,07/29/23 01:00:00,07/29/23 01:15:00,07/29/23 01:30:00,07/29/23 01:45:00,07/29/23 02:00:00,07/29/23 02:15:00,07/29/23 02:30:00,07/29/23 02:45:00,07/29/23 03:00:00,07/29/23 03:15:00,07/29/23 03:30:00,07/29/23 03:45:00,07/29/23 04:00:00,07/29/23 04:15:00,07/29/23 04:30:00,07/29/23 04:45:00,07/29/23 05:00:00,07/29/23 05:15:00,07/29/23 05:30:00,07/29/23 05:45:00,07/29/23 06:00:00,07/29/23 06:15:00,07/29/23 06:30:00,07/29/23 06:45:00,07/29/23 07:00:00,07/29/23 07:15:00,07/29/23 07:30:00,07/29/23 07:45:00,07/29/23 08:00:00,07/29/23 08:15:00,07/29/23 08:30:00,07/29/23 08:45:00,07/29/23 09:00:00,07/29/23 09:15:00,07/29/23 09:30:00,07/29/23 09:45:00,07/29/23 10:00:00,07/29/23 10:15:00,07/29/23 10:30:00,07/29/23 10:45:00,07/29/23 11:00:00,07/29/23 11:15:00,07/29/23 11:30:00,07/29/23 11:45:00,07/29/23 12:00:00,07/29/23 12:15:00,07/29/23 12:30:00,07/29/23 12:45:00,07/29/23 13:00:00,07/29/23 13:15:00,07/29/23 13:30:00,07/29/23 13:45:00,07/29/23 14:00:00,07/29/23 14:15:00,07/29/23 14:30:00,07/29/23 14:45:00,07/29/23 15:00:00,07/29/23 15:15:00,07/29/23 15:30:00,07/29/23 15:45:00,07/29/23 16:00:00,07/29/23 16:15:00,07/29/23 16:30:00,07/29/23 16:32:00,07/29/23 16:45:00,07/29/23 17:00:00,07/29/23 17:15:00,07/29/23 17:30:00,07/29/23 17:45:00,07/29/23 18:00:00,07/29/23 18:15:00,07/29/23 18:30:00,07/29/23 18:45:00,07/29/23 19:00:00,07/29/23 19:15:00,07/29/23 19:30:00,07/29/23 19:45:00,07/29/23 20:00:00,07/29/23 20:15:00,07/29/23 20:30:00,07/29/23 20:45:00,07/29/23 21:00:00,07/29/23 21:15:00,07/29/23 21:30:00,07/29/23 21:45:00,07/29/23 22:00:00,07/29/23 22:15:00,07/29/23 22:30:00,07/29/23 22:45:00,07/29/23 23:00:00,07/29/23 23:15:00,07/29/23 23:30:00,07/29/23 23:45:00,07/30/23 00:00:00
mean_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median_env_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05990779362946475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05990779362946475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05990779362946475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_env_ch4,0.16007812055679202,0.18748612745873194,0.2209558056802955,0.18652080824460282,0.20319830386783144,0.2473605670601145,0.21767487844029534,0.2082350257763685,0.17951116874627712,0.18811939044703338,0.17548601790167614,0.18632904071490247,0.15884738186809919,0.16675805940482938,0.19676520318785068,0.17037238716168937,0.18773654451999697,0.22032089311445613,0.18527263649767284,0.17913350429086686,0.18717145432927768,0.21096398092807098,0.1594012723456566,0.20693112085826731,0.24626727005988225,0.21264367293253225,0.18863317519941597,0.16889741668821698,0.1878108188598807,0.24827887394391537,0.2364493456968033,0.24885138116843503,0.202489662869177,0.20913495138319263,0.18838217095113255,0.22621925508781268,0.20256516806340732,0.2769550386395046,0.21491644221958003,0.20215016430755006,0.2110737715114246,0.30885448926058173,0.20926439113134043,0.21879211386234848,0.20530764403171595,0.21500842476972548,0.22252408626037906,0.22094371080622807,0.27723385207543644,0.19870174935279133,0.19466185008338002,0.2192263608584387,0.23617083950522527,0.2640069518996487,0.2498867422626335,0.2179996161334713,0.24714198327009684,0.19701076534192904,0.2336339826969865,0.19408856844803452,0.19423367701677194,0.21545578420094366,0.2849308609135743,0.3374278378125761,0.3267073654712514,0.2664441268744012,0.2939195120649308,0.3363472874611092,0.33053345135345497,0.2541390826769725,0.2989611527623081,0.2966731572631232,0.24988240923918795,0.2689416532325594,0.2555148601430767,0.2646191506632033,0.21641876305556837,0.2261963277826985,0.21525684971178222,0.2014798166001316,0.20286767919796794,0.21538930315134705,0.30178621787635307,0.3381056686043442,0.1943279449240311,0.22945048424894493,0.22059126343076918,0.2588909811464347,0.18125139520031486,0.19804178171654205,0.1839415826058205,0.20414029397962308,0.1670958569009701,0.1551370968151134,0.1410267783698756,0.16050149173069936,0.14321181000134053,0.16445680322743572
mean_env_ch4,0.16007812055679202,0.17303882217454825,0.18291213617619784,0.1745535089384428,0.1850067371521313,0.19149812753298562,0.17987186518954995,0.1797516396048516,0.1661697479598302,0.17696461349492165,0.1654832844651205,0.16172652554523106,0.1513607931574889,0.1601301427499778,0.1836057788792575,0.15670146310145688,0.15471845071531887,0.1798495913195842,0.17204597487191858,0.16037549268616136,0.17446409066039725,0.1904266528638161,0.1594012723456566,0.17794331507926459,0.1956706656833415,0.17526732407250759,0.1543714849641475,0.1517110821468616,0.170960155010798,0.1868823789743265,0.19739622106881702,0.1946493843242858,0.1935938909974475,0.17767380965559154,0.17731976450427905,0.2076368722043654,0.17119788044821413,0.21299895042055852,0.19089502011069995,0.19563280790521081,0.173167302099778,0.21888256794734107,0.17948321451797475,0.21879211386234848,0.1916685591382067,0.1805721517398765,0.18660045849720724,0.1875566227668724,0.20316218406221329,0.18478963607326268,0.16013569651630416,0.19782958118706975,0.19249795835462735,0.2010727403022,0.20044527258616376,0.17400113106211354,0.19188394900309597,0.1696633169759443,0.19595458241079303,0.16688286714824163,0.17426929409859349,0.19112649497772716,0.23113116549403356,0.2676252641051458,0.24979872659974606,0.23301374058582255,0.26355440762442167,0.2646167652921683,0.27722459428308366,0.22396860440264868,0.23259546940835435,0.23561927962915874,0.20600699507581036,0.21764493898096515,0.20585411267009657,0.19951385969127,0.18425910023754127,0.18871986223885878,0.1868560615900066,0.1735549889199033,0.17459656352042277,0.18583450744939914,0.20454806159225902,0.1985272134642162,0.164462516793486,0.17877037898185869,0.19285256953257296,0.18994593215584535,0.17694433265137588,0.18388011420559194,0.15827596308383307,0.20414029397962308,0.1548446798617736,0.13764192527754732,0.13600851322971766,0.13501791130502058,0.14321181000134053,0.16445680322743572
median_env_ch4,0.16007812055679202,0.1715127219534494,0.17600968979662393,0.1751421912200642,0.18308756936983617,0.18030538634934712,0.17300527931309162,0.18639367833502185,0.1661697479598302,0.1763829111566801,0.17411673660801827,0.16252564385952914,0.15501718872280537,0.16620829956731004,0.1836057788792575,0.15981582088716134,0.1484138869562381,0.17179347694383626,0.16939034010990486,0.16288748932447145,0.17704640823608625,0.1904266528638161,0.1594012723456566,0.17438409751838713,0.2045976489507132,0.1764220432670901,0.14545909792770964,0.16173980676358143,0.1741102727489255,0.17219419606644137,0.1890280358136328,0.1816480003125451,0.19728532398324433,0.16339291110026688,0.17731976450427905,0.2076368722043654,0.1821194974243753,0.1984537316359598,0.19769419389185416,0.19563280790521081,0.16082851532036857,0.20812520013142657,0.174578621144177,0.21879211386234848,0.18687284598272036,0.1750113573818856,0.18703021291245356,0.18704532188537482,0.1951632876169311,0.19314481684156043,0.15358341849860896,0.1915010120694337,0.18463312812417754,0.19544358630082276,0.19959504914732273,0.16535887661068638,0.18627520234929268,0.1729525443524765,0.18998351586423767,0.15523928148819902,0.18082397568007572,0.20762832237911277,0.23276501749977618,0.2588939465955956,0.2462613388160041,0.2352217897207854,0.2677846403421125,0.2546396811065409,0.2828314814185882,0.22649230479653487,0.22815416369526198,0.23028334385234156,0.20888125858828574,0.2124518502875665,0.20490747837198534,0.200028659273496,0.1847984944542293,0.1839026872435186,0.18811244591412687,0.173129584445185,0.1847691515855698,0.18681994095164872,0.19539152209978167,0.18606542426973238,0.16032675827156234,0.17551469200187836,0.19601621648465434,0.16013606563712762,0.17900880017557227,0.17968297152308438,0.16074635221562508,0.20414029397962308,0.15391089639951655,0.130188376379023,0.1365295303942984,0.13133570440671596,0.14321181000134053,0.16445680322743572
max_env_ch3,0.6929084582562763,0.7499445098349278,0.883823222721182,0.7460832329784113,0.8127932154713258,0.989442268240458,0.8706995137611814,0.832940103105474,0.7266589286393925,0.7524775617881335,0.7322287158734311,0.8176886403339672,0.6353895274723967,0.6866226042875714,0.812067411517768,0.7007806655986399,0.8733063477660672,0.8812835724578245,0.7916738107084099,0.7268549829315585,0.7486858173171107,0.855701225869435,0.673781281792067,0.8277244834330693,0.985069080239529,0.850574691730129,0.7545327007976639,0.7240290439570424,0.8255036805211644,0.9931154957756615,0.9457973827872131,0.9954055246737401,0.809958651476708,0.8365398055327705,0.8018171248227812,0.9048770203512507,0.8158832725446716,1.1078201545580184,0.8596657688783201,0.8086006572302002,0.8442950860456984,1.235417957042327,0.9177784589071256,0.8751684554493939,0.8212305761268638,0.8600336990789019,0.8900963450415162,1.0350723342125427,1.1089354083017458,0.7948069974111653,0.7786474003335201,0.8769054434337548,0.9446833580209011,1.0560278075985947,0.999546969050534,0.8856078584776071,0.9885679330803874,0.7880430613677162,0.934535930787946,0.7763542737921381,0.8328015426406972,0.9515443793766956,1.1397234436542971,1.3497113512503045,1.3068294618850056,1.0657765074976049,1.2322102527397694,1.3453891498444368,1.3221338054138199,1.2492750458041124,1.1958446110492325,1.1866926290524928,0.9995296369567518,1.0757666129302377,1.022059440572307,1.0584766026528132,0.9538964418133877,0.9784474502529266,0.8610273988471289,0.8060834047866154,0.8819391007632401,0.9682772957235369,1.2071448715054123,1.3524226744173768,0.9450237566776961,0.9178019369957797,0.8823650537230767,1.0355639245857389,0.7250055808012594,0.7921671268661682,0.735766330423282,0.8165611759184923,0.6766619952544388,0.7168654468582905,0.6796414246626089,0.6420059669227974,0.7058792980559034,0.6633415254197906
mean_env_ch3,0.5612082661200039,0.5920164591806523,0.580604383253118,0.5877505649390631,0.5770035904325732,0.5968621806936922,0.5927458949152431,0.5867436728487038,0.5703626668499813,0.5736880653948772,0.551295265691648,0.5850075541857821,0.5406033667712702,0.5555220356085646,0.556555843828215,0.551908768940249,0.564546375740485,0.5526180932979622,0.557294569327964,0.5656008716179863,0.5845899846385333,0.5953808166995492,0.5284494039325172,0.5340689158453813,0.5475769989325492,0.5364794259743179,0.5215772873948098,0.5345019565832969,0.5912262715897627,0.638691841361092,0.643228481189517,0.6365802651646175,0.624462782108502,0.6166842524290057,0.6447374827120044,0.609345033517282,0.6028922105933202,0.6199634162622647,0.640848534219286,0.6298474120976977,0.6157773708687047,0.680487408953018,0.6452172984101449,0.6702747232466121,0.6486437447608521,0.6386205341539565,0.7049720789082199,0.6507444978301798,0.6636471480665743,0.6283506971884261,0.6134398079599401,0.6926218190224565,0.6246386775153766,0.652236709016527,0.7441993350276911,0.6458049182484058,0.6586218344406504,0.6064894432858879,0.6270194303796354,0.5768988556484282,0.6532720246164807,0.7285902391924441,0.8268241578314703,0.9740264409455073,0.9101818675548127,0.876470395212783,0.9763473506251265,1.0122459585366472,1.0219387391854107,0.8236767125481893,0.8405181502555185,0.8258832873484453,0.7719182409564793,0.7543449733574668,0.7403928157470635,0.6879205887922412,0.6668497272094792,0.6596923613186071,0.5998618040845518,0.6185146638649184,0.5985293560444521,0.6858302349510722,0.7122940893128625,0.6799125564737805,0.6246733750648319,0.6227354739338331,0.6342549598811,0.5594235414136618,0.5474104956969449,0.537340467460348,0.5318750833639226,0.5313912693205719,0.5176116395776459,0.5258173275777791,0.5244650582773244,0.5131479122775826,0.4962879505309963,0.5145363020618702
median_env_ch3,0.5630555067795168,0.5877471794883302,0.5668770145637978,0.592317339626485,0.5647315447135127,0.5826527949491892,0.579555571071809,0.5790263207962547,0.5635967822414043,0.5537813514429404,0.5405325094932545,0.5705019960300001,0.5400554218424704,0.5537970526863073,0.5436983157680988,0.5450211314999243,0.555613162585389,0.5329286530981314,0.5423450364111997,0.5442643567897363,0.5708436059489195,0.5751550774817363,0.5299815775051856,0.5268768331711938,0.5251266053802438,0.5148098724688639,0.5183652291461186,0.529043857347318,0.5926526116999702,0.6294457940195078,0.6211270235170901,0.6298067179890213,0.622643549740528,0.6078017918270181,0.6380434657817547,0.6073337364809368,0.5809836154077133,0.606090117897901,0.6227602543777275,0.6260324587904864,0.6090863132703842,0.674080650112773,0.6405064787121135,0.6699036965993079,0.6510439773077865,0.6308082148714793,0.7227832599125454,0.6354665756619102,0.6510044565765234,0.6287640315501681,0.615996358737982,0.6872795925023676,0.6154595911660877,0.6436892157495234,0.7289932925085836,0.633849358281398,0.6391869299441355,0.5994933763569759,0.6152645484052622,0.5737872684671905,0.650478483011671,0.7240117416834799,0.8355815033070684,0.9710557564713063,0.8839540009383497,0.8594630562771939,0.9609312829735541,1.0026270435859796,0.9979303368307959,0.8232332326590396,0.8222512658396247,0.8106409912381694,0.758061704889071,0.7475293573275505,0.7396731348037529,0.6656541787725558,0.6476955833007636,0.6509391159281861,0.5938668271035884,0.622129276640359,0.5707024390860266,0.6795162651611784,0.7304691855793246,0.6527832875762614,0.6019460725994342,0.5967703285948535,0.6330444725422931,0.5455380429134893,0.5342134451142575,0.5254092302178737,0.5149108986961176,0.5297162265194907,0.5130041028109307,0.520753505516092,0.5176096337875085,0.5165371127599065,0.4869647171380817,0.5147556025960169
